run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,irrigation_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
56,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
57,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
58,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
59,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
60,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
61,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
62,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
63,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
64,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
65,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
66,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
67,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
68,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,LS_CType3_{year}_100_25832_etrs89-utm32n.asc,LSirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
69,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
70,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
71,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
72,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
73,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
74,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
75,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
76,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
77,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
78,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
79,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
80,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
81,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
82,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
83,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
84,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
85,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SH_CType2_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
86,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
87,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
88,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
89,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
90,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
91,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
92,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
93,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
94,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
95,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
96,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
97,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
98,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
99,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
100,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
101,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
102,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SH_CType3_{year}_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
103,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
104,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
105,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
106,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
107,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
108,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
109,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
110,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
111,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
112,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
